13-Apr-21 12:34:50.874 [Solver] INFO  util.Progress> [Solving problem ...]
13-Apr-21 12:34:50.875 [Solver] INFO  solver.Solver> Using org.cpsolver.ifs.termination.GeneralTerminationCondition
13-Apr-21 12:34:50.877 [Solver] INFO  solver.Solver> Using org.cpsolver.ifs.solution.GeneralSolutionComparator
13-Apr-21 12:34:50.878 [Solver] INFO  solver.Solver> Using org.cpsolver.exam.heuristics.ExamNeighbourSelection
13-Apr-21 12:34:50.883 [Solver] INFO  heuristics.StandardNeighbourSelection> Using org.cpsolver.ifs.heuristics.GeneralValueSelection
13-Apr-21 12:34:50.884 [Solver] INFO  heuristics.StandardNeighbourSelection> Using org.cpsolver.ifs.heuristics.GeneralVariableSelection
13-Apr-21 12:34:50.900 [Solver] INFO  solver.Solver> Using org.cpsolver.ifs.perturbations.DefaultPerturbationsCounter
13-Apr-21 12:34:50.911 [Solver] INFO  util.JProf> Using wall time.
13-Apr-21 12:34:51.444 [Solver] INFO  solver.Solver> Initial solution:[
    Assigned variables: 0.00% (0/832)
    Iteration: 0
    Number of Exams: 832
    Number of Exams Requiring Alt Seating: 832
    Number of Periods: 64
    Number of Rooms: 32
    Number of Small Exams (Exams W/O Room): 0
    Number of Student Exams: 0
    Number of Students: 13642
    Number of Students with 1 meeting: 284
    Number of Students with 10 or more meetings: 4559
    Number of Students with 2 meetings: 242
    Number of Students with 3 meetings: 150
    Number of Students with 4 meetings: 131
    Number of Students with 5 meetings: 263
    Number of Students with 6 meetings: 613
    Number of Students with 7 meetings: 1188
    Number of Students with 8 meetings: 2465
    Number of Students with 9 meetings: 3747
    Overall solution value: 0.00
    Time: 0.00 min
  ]
13-Apr-21 12:34:51.445 [Solver] INFO  exam.Test> **BEST[0]** V:0/832 - T:0.00 [@P:�, BTB:0, DC:0, M2D:0, PI:�, PP:0, PS:�, RP:0, RSd:�, RSp:0, RSz:�, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.005 [Solver] INFO  exam.Test> **BEST[637]** V:637/832 - T:30613.75 [@P:�, BTB:0, DC:29, M2D:2, PI:18.78, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:58.83, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.006 [Solver] INFO  exam.Test> **BEST[638]** V:638/832 - T:30613.78 [@P:�, BTB:0, DC:29, M2D:2, PI:18.77, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.12, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.006 [Solver] INFO  exam.Test> **BEST[639]** V:639/832 - T:30613.78 [@P:�, BTB:0, DC:29, M2D:2, PI:18.77, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.06, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.007 [Solver] INFO  exam.Test> **BEST[640]** V:640/832 - T:30613.81 [@P:�, BTB:0, DC:29, M2D:2, PI:18.77, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.39, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.007 [Solver] INFO  exam.Test> **BEST[641]** V:641/832 - T:30613.82 [@P:�, BTB:0, DC:29, M2D:2, PI:18.79, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.56, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.007 [Solver] INFO  exam.Test> **BEST[642]** V:642/832 - T:30613.85 [@P:�, BTB:0, DC:29, M2D:2, PI:18.78, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.92, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.008 [Solver] INFO  exam.Test> **BEST[643]** V:643/832 - T:30613.86 [@P:�, BTB:0, DC:29, M2D:2, PI:18.77, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.95, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.008 [Solver] INFO  exam.Test> **BEST[644]** V:644/832 - T:30613.87 [@P:�, BTB:0, DC:29, M2D:2, PI:18.75, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.98, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.009 [Solver] INFO  exam.Test> **BEST[645]** V:645/832 - T:30613.87 [@P:�, BTB:0, DC:29, M2D:2, PI:18.73, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:59.89, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.009 [Solver] INFO  exam.Test> **BEST[646]** V:646/832 - T:30613.89 [@P:�, BTB:0, DC:29, M2D:2, PI:18.74, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:60.17, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.010 [Solver] INFO  exam.Test> **BEST[647]** V:647/832 - T:30613.92 [@P:�, BTB:0, DC:29, M2D:2, PI:18.72, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:60.48, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.010 [Solver] INFO  exam.Test> **BEST[648]** V:648/832 - T:30613.92 [@P:�, BTB:0, DC:29, M2D:2, PI:18.71, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:60.46, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.010 [Solver] INFO  exam.Test> **BEST[649]** V:649/832 - T:30613.93 [@P:�, BTB:0, DC:29, M2D:2, PI:18.71, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:60.43, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.011 [Solver] INFO  exam.Test> **BEST[650]** V:650/832 - T:30613.96 [@P:�, BTB:0, DC:29, M2D:2, PI:18.71, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:60.74, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.011 [Solver] INFO  exam.Test> **BEST[651]** V:651/832 - T:30613.96 [@P:�, BTB:0, DC:29, M2D:2, PI:18.69, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:60.73, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.012 [Solver] INFO  exam.Test> **BEST[652]** V:652/832 - T:30613.98 [@P:�, BTB:0, DC:29, M2D:2, PI:18.69, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:60.92, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.012 [Solver] INFO  exam.Test> **BEST[653]** V:653/832 - T:30614.01 [@P:�, BTB:0, DC:29, M2D:2, PI:18.69, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:61.28, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.013 [Solver] INFO  exam.Test> **BEST[654]** V:654/832 - T:30614.02 [@P:�, BTB:0, DC:29, M2D:2, PI:18.68, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:61.29, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.013 [Solver] INFO  exam.Test> **BEST[655]** V:655/832 - T:30614.04 [@P:�, BTB:0, DC:29, M2D:2, PI:18.68, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:61.5, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.014 [Solver] INFO  exam.Test> **BEST[656]** V:656/832 - T:30614.04 [@P:�, BTB:0, DC:29, M2D:2, PI:18.67, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:61.42, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.014 [Solver] INFO  exam.Test> **BEST[657]** V:657/832 - T:30614.06 [@P:�, BTB:0, DC:29, M2D:2, PI:18.67, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:61.76, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.014 [Solver] INFO  exam.Test> **BEST[658]** V:658/832 - T:30614.09 [@P:�, BTB:0, DC:29, M2D:2, PI:18.68, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.11, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.015 [Solver] INFO  exam.Test> **BEST[659]** V:659/832 - T:30614.11 [@P:�, BTB:0, DC:29, M2D:2, PI:18.69, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.31, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.015 [Solver] INFO  exam.Test> **BEST[660]** V:660/832 - T:30614.13 [@P:�, BTB:0, DC:29, M2D:2, PI:18.68, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.41, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.016 [Solver] INFO  exam.Test> **BEST[661]** V:661/832 - T:30614.13 [@P:�, BTB:0, DC:29, M2D:2, PI:18.65, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.33, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.016 [Solver] INFO  exam.Test> **BEST[662]** V:662/832 - T:30614.13 [@P:�, BTB:0, DC:29, M2D:2, PI:18.64, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.25, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.017 [Solver] INFO  exam.Test> **BEST[663]** V:663/832 - T:30614.13 [@P:�, BTB:0, DC:29, M2D:2, PI:18.64, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.17, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.017 [Solver] INFO  exam.Test> **BEST[664]** V:664/832 - T:30614.15 [@P:�, BTB:0, DC:29, M2D:2, PI:18.65, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.43, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.018 [Solver] INFO  exam.Test> **BEST[665]** V:665/832 - T:30614.16 [@P:�, BTB:0, DC:29, M2D:2, PI:18.65, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.45, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.018 [Solver] INFO  exam.Test> **BEST[666]** V:666/832 - T:30614.16 [@P:�, BTB:0, DC:29, M2D:2, PI:18.65, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.38, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.019 [Solver] INFO  exam.Test> **BEST[667]** V:667/832 - T:30614.17 [@P:�, BTB:0, DC:29, M2D:2, PI:18.63, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.35, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.019 [Solver] INFO  exam.Test> **BEST[668]** V:668/832 - T:30614.18 [@P:�, BTB:0, DC:29, M2D:2, PI:18.63, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.41, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.019 [Solver] INFO  exam.Test> **BEST[669]** V:669/832 - T:30614.18 [@P:�, BTB:0, DC:29, M2D:2, PI:18.64, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.39, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.020 [Solver] INFO  exam.Test> **BEST[670]** V:670/832 - T:30614.20 [@P:�, BTB:0, DC:29, M2D:2, PI:18.65, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.55, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.020 [Solver] INFO  exam.Test> **BEST[671]** V:671/832 - T:30614.23 [@P:�, BTB:0, DC:29, M2D:2, PI:18.66, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.87, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.021 [Solver] INFO  exam.Test> **BEST[672]** V:672/832 - T:30614.24 [@P:�, BTB:0, DC:29, M2D:2, PI:18.68, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:62.98, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.021 [Solver] INFO  exam.Test> **BEST[673]** V:673/832 - T:30614.26 [@P:�, BTB:0, DC:29, M2D:2, PI:18.69, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.17, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.021 [Solver] INFO  exam.Test> **BEST[674]** V:674/832 - T:30614.29 [@P:�, BTB:0, DC:29, M2D:2, PI:18.69, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.51, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.021 [Solver] INFO  exam.Test> **BEST[675]** V:675/832 - T:30614.30 [@P:�, BTB:0, DC:29, M2D:2, PI:18.68, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.6, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.022 [Solver] INFO  exam.Test> **BEST[676]** V:676/832 - T:30614.31 [@P:�, BTB:0, DC:29, M2D:2, PI:18.67, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.71, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.022 [Solver] INFO  exam.Test> **BEST[677]** V:677/832 - T:30614.32 [@P:�, BTB:0, DC:29, M2D:2, PI:18.65, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.73, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.023 [Solver] INFO  exam.Test> **BEST[678]** V:678/832 - T:30614.33 [@P:�, BTB:0, DC:29, M2D:2, PI:18.64, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.76, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.023 [Solver] INFO  exam.Test> **BEST[679]** V:679/832 - T:30614.34 [@P:�, BTB:0, DC:29, M2D:2, PI:18.64, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.81, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.023 [Solver] INFO  exam.Test> **BEST[680]** V:680/832 - T:30614.35 [@P:�, BTB:0, DC:29, M2D:2, PI:18.63, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:63.82, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.024 [Solver] INFO  exam.Test> **BEST[681]** V:681/832 - T:30614.38 [@P:�, BTB:0, DC:29, M2D:2, PI:18.63, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.15, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.024 [Solver] INFO  exam.Test> **BEST[682]** V:682/832 - T:30614.39 [@P:�, BTB:0, DC:29, M2D:2, PI:18.64, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.33, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.024 [Solver] INFO  exam.Test> **BEST[683]** V:683/832 - T:30614.40 [@P:�, BTB:0, DC:29, M2D:2, PI:18.63, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.35, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.025 [Solver] INFO  exam.Test> **BEST[684]** V:684/832 - T:30614.41 [@P:�, BTB:0, DC:29, M2D:2, PI:18.61, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.37, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.025 [Solver] INFO  exam.Test> **BEST[685]** V:685/832 - T:30614.43 [@P:�, BTB:0, DC:29, M2D:2, PI:18.62, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.56, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.025 [Solver] INFO  exam.Test> **BEST[686]** V:686/832 - T:30614.44 [@P:�, BTB:0, DC:29, M2D:2, PI:18.6, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.65, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.026 [Solver] INFO  exam.Test> **BEST[687]** V:687/832 - T:30614.45 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.75, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.026 [Solver] INFO  exam.Test> **BEST[688]** V:688/832 - T:30614.46 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.76, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.026 [Solver] INFO  exam.Test> **BEST[689]** V:689/832 - T:30614.47 [@P:�, BTB:0, DC:29, M2D:2, PI:18.57, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.78, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.026 [Solver] INFO  exam.Test> **BEST[690]** V:690/832 - T:30614.48 [@P:�, BTB:0, DC:29, M2D:2, PI:18.57, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.8, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.027 [Solver] INFO  exam.Test> **BEST[691]** V:691/832 - T:30614.49 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.81, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.027 [Solver] INFO  exam.Test> **BEST[692]** V:692/832 - T:30614.50 [@P:�, BTB:0, DC:29, M2D:2, PI:18.56, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.92, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.027 [Solver] INFO  exam.Test> **BEST[693]** V:693/832 - T:30614.50 [@P:�, BTB:0, DC:29, M2D:2, PI:18.57, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:64.89, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.028 [Solver] INFO  exam.Test> **BEST[694]** V:694/832 - T:30614.52 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.03, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.029 [Solver] INFO  exam.Test> **BEST[695]** V:695/832 - T:30614.55 [@P:�, BTB:0, DC:29, M2D:2, PI:18.59, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.32, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.029 [Solver] INFO  exam.Test> **BEST[696]** V:696/832 - T:30614.56 [@P:�, BTB:0, DC:29, M2D:2, PI:18.61, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.46, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.030 [Solver] INFO  exam.Test> **BEST[697]** V:697/832 - T:30614.58 [@P:�, BTB:0, DC:29, M2D:2, PI:18.6, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.57, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.030 [Solver] INFO  exam.Test> **BEST[698]** V:698/832 - T:30614.58 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.58, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.030 [Solver] INFO  exam.Test> **BEST[699]** V:699/832 - T:30614.59 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.58, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.031 [Solver] INFO  exam.Test> **BEST[700]** V:700/832 - T:30614.60 [@P:�, BTB:0, DC:29, M2D:2, PI:18.57, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.6, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.031 [Solver] INFO  exam.Test> **BEST[701]** V:701/832 - T:30614.62 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.78, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.031 [Solver] INFO  exam.Test> **BEST[702]** V:702/832 - T:30614.63 [@P:�, BTB:0, DC:29, M2D:2, PI:18.58, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:65.89, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.031 [Solver] INFO  exam.Test> **BEST[703]** V:703/832 - T:30614.65 [@P:�, BTB:0, DC:29, M2D:2, PI:18.56, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.032 [Solver] INFO  exam.Test> **BEST[704]** V:704/832 - T:30614.66 [@P:�, BTB:0, DC:29, M2D:2, PI:18.55, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.12, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.032 [Solver] INFO  exam.Test> **BEST[705]** V:705/832 - T:30614.67 [@P:�, BTB:0, DC:29, M2D:2, PI:18.56, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.13, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.032 [Solver] INFO  exam.Test> **BEST[706]** V:706/832 - T:30614.68 [@P:�, BTB:0, DC:29, M2D:2, PI:18.53, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.15, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.033 [Solver] INFO  exam.Test> **BEST[707]** V:707/832 - T:30614.69 [@P:�, BTB:0, DC:29, M2D:2, PI:18.52, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.27, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.033 [Solver] INFO  exam.Test> **BEST[708]** V:708/832 - T:30614.70 [@P:�, BTB:0, DC:29, M2D:2, PI:18.51, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.28, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.033 [Solver] INFO  exam.Test> **BEST[709]** V:709/832 - T:30614.71 [@P:�, BTB:0, DC:29, M2D:2, PI:18.5, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.3, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.033 [Solver] INFO  exam.Test> **BEST[710]** V:710/832 - T:30614.72 [@P:�, BTB:0, DC:29, M2D:2, PI:18.49, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.32, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.034 [Solver] INFO  exam.Test> **BEST[711]** V:711/832 - T:30614.73 [@P:�, BTB:0, DC:29, M2D:2, PI:18.49, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.43, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.034 [Solver] INFO  exam.Test> **BEST[712]** V:712/832 - T:30614.74 [@P:�, BTB:0, DC:29, M2D:2, PI:18.47, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.45, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.034 [Solver] INFO  exam.Test> **BEST[713]** V:713/832 - T:30614.75 [@P:�, BTB:0, DC:29, M2D:2, PI:18.45, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.55, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.034 [Solver] INFO  exam.Test> **BEST[714]** V:714/832 - T:30614.76 [@P:�, BTB:0, DC:29, M2D:2, PI:18.45, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.56, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.035 [Solver] INFO  exam.Test> **BEST[715]** V:715/832 - T:30614.79 [@P:�, BTB:0, DC:29, M2D:2, PI:18.46, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.88, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.035 [Solver] INFO  exam.Test> **BEST[716]** V:716/832 - T:30614.80 [@P:�, BTB:0, DC:29, M2D:2, PI:18.44, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:66.99, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.035 [Solver] INFO  exam.Test> **BEST[717]** V:717/832 - T:30614.82 [@P:�, BTB:0, DC:29, M2D:2, PI:18.42, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:67.15, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.036 [Solver] INFO  exam.Test> **BEST[718]** V:718/832 - T:30614.84 [@P:�, BTB:0, DC:29, M2D:2, PI:18.42, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:67.26, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.036 [Solver] INFO  exam.Test> **BEST[719]** V:719/832 - T:30614.85 [@P:�, BTB:0, DC:29, M2D:2, PI:18.42, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:67.34, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.037 [Solver] INFO  exam.Test> **BEST[720]** V:720/832 - T:30614.88 [@P:�, BTB:0, DC:29, M2D:2, PI:18.43, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:67.66, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.037 [Solver] INFO  exam.Test> **BEST[721]** V:721/832 - T:30614.91 [@P:�, BTB:0, DC:29, M2D:2, PI:18.44, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:67.98, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.037 [Solver] INFO  exam.Test> **BEST[722]** V:722/832 - T:30614.92 [@P:�, BTB:0, DC:29, M2D:2, PI:18.43, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:68.06, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.038 [Solver] INFO  exam.Test> **BEST[723]** V:723/832 - T:30614.94 [@P:�, BTB:0, DC:29, M2D:2, PI:18.41, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:68.17, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.038 [Solver] INFO  exam.Test> **BEST[724]** V:724/832 - T:30614.94 [@P:�, BTB:0, DC:29, M2D:2, PI:18.4, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:68.18, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.038 [Solver] INFO  exam.Test> **BEST[725]** V:725/832 - T:30614.96 [@P:�, BTB:0, DC:29, M2D:2, PI:18.39, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:68.36, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.038 [Solver] INFO  exam.Test> **BEST[726]** V:726/832 - T:30614.98 [@P:�, BTB:0, DC:29, M2D:2, PI:18.38, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:68.44, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.039 [Solver] INFO  exam.Test> **BEST[727]** V:727/832 - T:30614.99 [@P:�, BTB:0, DC:29, M2D:2, PI:18.37, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:68.53, iBTB:0, iDC:0, iM2D:0]
13-Apr-21 12:34:54.039 [Solver] INFO  exam.Test> **BEST[728]** V:728/832 - T:30615.01 [@P:�, BTB:0, DC:29, M2D:2, PI:18.36, PP:0, PS:0, RP:0, RSd:0.01, RSp:141, RSz:68.7, iBTB:0, iDC:0, iM2D:0]
